rawDemand_MW,rawIrradiance_Wm_2,raPV_power_mw,rawPanel_temp_C,dateTimeUTC,dateTimeLocal,year,monthName,dayOfWeek,hourNumber,settlementPeriod,timeofDayLocal,bankHoliday,workingDay
2.95,185.73,0.8,13.89,2018-06-05 07:00:00.0000000,2018-06-05 08:00:00.0000000,2018,Jun,Tue,0,24975,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
2.75,353.96,1.47,20.26,2018-06-05 07:30:00.0000000,2018-06-05 08:30:00.0000000,2018,Jun,Tue,0,24976,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
2.85,339.2,1.46,19.21,2018-06-05 08:00:00.0000000,2018-06-05 09:00:00.0000000,2018,Jun,Tue,0,24977,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
2.78,440.65,1.92,22.14,2018-06-05 08:30:00.0000000,2018-06-05 09:30:00.0000000,2018,Jun,Tue,0,24978,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
2.77,327.58,1.44,21.62,2018-06-05 09:00:00.0000000,2018-06-05 10:00:00.0000000,2018,Jun,Tue,0,24979,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
2.7,232.35,1.07,19.12,2018-06-05 09:30:00.0000000,2018-06-05 10:30:00.0000000,2018,Jun,Tue,0,24980,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
2.69,396.31,1.87,20.68,2018-06-05 10:00:00.0000000,2018-06-05 11:00:00.0000000,2018,Jun,Tue,0,24981,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
2.71,235.99,1.13,22.32,2018-06-05 10:30:00.0000000,2018-06-05 11:30:00.0000000,2018,Jun,Tue,0,24982,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
2.73,250.99,1.17,18.05,2018-06-05 11:00:00.0000000,2018-06-05 12:00:00.0000000,2018,Jun,Tue,0,24983,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
2.84,234.46,1.08,19.48,2018-06-05 11:30:00.0000000,2018-06-05 12:30:00.0000000,2018,Jun,Tue,0,24984,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
2.85,298.03,1.35,19.41,2018-06-05 12:00:00.0000000,2018-06-05 13:00:00.0000000,2018,Jun,Tue,0,24985,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
2.68,242.6,1.1,20.76,2018-06-05 12:30:00.0000000,2018-06-05 13:30:00.0000000,2018,Jun,Tue,0,24986,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
2.65,237.33,1.09,20.21,2018-06-05 13:00:00.0000000,2018-06-05 14:00:00.0000000,2018,Jun,Tue,0,24987,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
2.69,196.34,0.89,19.64,2018-06-05 13:30:00.0000000,2018-06-05 14:30:00.0000000,2018,Jun,Tue,0,24988,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
2.67,154.46,0.71,18.23,2018-06-05 14:00:00.0000000,2018-06-05 15:00:00.0000000,2018,Jun,Tue,0,24989,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
2.7,180.37,0.81,18.24,2018-06-05 14:30:00.0000000,2018-06-05 15:30:00.0000000,2018,Jun,Tue,0,24990,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
2.98,152.36,0.7,18.1,2018-06-05 15:00:00.0000000,2018-06-05 16:00:00.0000000,2018,Jun,Tue,0,24991,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
3.09,173.01,0.84,18.99,2018-06-05 15:30:00.0000000,2018-06-05 16:30:00.0000000,2018,Jun,Tue,0,24992,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
3.34,452.49,2.04,23.17,2018-06-05 16:00:00.0000000,2018-06-05 17:00:00.0000000,2018,Jun,Tue,0,24993,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
3.25,216.79,1.02,23.52,2018-06-05 16:30:00.0000000,2018-06-05 17:30:00.0000000,2018,Jun,Tue,0,24994,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
3.33,124.66,0.57,18.16,2018-06-05 17:00:00.0000000,2018-06-05 18:00:00.0000000,2018,Jun,Tue,0,24995,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
3.21,165.96,0.82,18.12,2018-06-05 17:30:00.0000000,2018-06-05 18:30:00.0000000,2018,Jun,Tue,0,24996,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
3.21,82.49,0.37,17.32,2018-06-05 18:00:00.0000000,2018-06-05 19:00:00.0000000,2018,Jun,Tue,0,24997,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
3.11,80.33,0.33,15.47,2018-06-05 18:30:00.0000000,2018-06-05 19:30:00.0000000,2018,Jun,Tue,0,24998,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
3.01,52.69,0.23,15.89,2018-06-05 19:00:00.0000000,2018-06-05 20:00:00.0000000,2018,Jun,Tue,0,24999,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
2.93,10.89,0.04,13.93,2018-06-05 19:30:00.0000000,2018-06-05 20:30:00.0000000,2018,Jun,Tue,0,25000,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
2.85,4.42,0.01,13.51,2018-06-05 20:00:00.0000000,2018-06-05 21:00:00.0000000,2018,Jun,Tue,0,25001,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
2.83,0.01,0,13.04,2018-06-05 20:30:00.0000000,2018-06-05 21:30:00.0000000,2018,Jun,Tue,0,25002,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
2.65,0.03,0,12.7,2018-06-05 21:00:00.0000000,2018-06-05 22:00:00.0000000,2018,Jun,Tue,0,25003,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.43,0,0,12.33,2018-06-05 21:30:00.0000000,2018-06-05 22:30:00.0000000,2018,Jun,Tue,0,25004,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.1,0,0,12.01,2018-06-05 22:00:00.0000000,2018-06-05 23:00:00.0000000,2018,Jun,Tue,0,25005,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
1.83,0,0,12.11,2018-06-05 22:30:00.0000000,2018-06-05 23:30:00.0000000,2018,Jun,Tue,0,25006,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
1.78,0,0,11.92,2018-06-05 23:00:00.0000000,2018-06-06 00:00:00.0000000,2018,Jun,Wed,0,25007,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
1.72,0,0,11.86,2018-06-05 23:30:00.0000000,2018-06-06 00:30:00.0000000,2018,Jun,Wed,0,25008,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
1.74,0,0,11.93,2018-06-06 00:00:00.0000000,2018-06-06 01:00:00.0000000,2018,Jun,Wed,0,25009,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.61,0,0,12.09,2018-06-06 00:30:00.0000000,2018-06-06 01:30:00.0000000,2018,Jun,Wed,0,25010,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.52,0,0,12.12,2018-06-06 01:00:00.0000000,2018-06-06 02:00:00.0000000,2018,Jun,Wed,0,25011,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.47,0,0,12.15,2018-06-06 01:30:00.0000000,2018-06-06 02:30:00.0000000,2018,Jun,Wed,0,25012,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.47,0,0,12.18,2018-06-06 02:00:00.0000000,2018-06-06 03:00:00.0000000,2018,Jun,Wed,0,25013,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.47,0,0,12.03,2018-06-06 02:30:00.0000000,2018-06-06 03:30:00.0000000,2018,Jun,Wed,0,25014,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.47,0,0,11.93,2018-06-06 03:00:00.0000000,2018-06-06 04:00:00.0000000,2018,Jun,Wed,0,25015,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.47,0,0,11.82,2018-06-06 03:30:00.0000000,2018-06-06 04:30:00.0000000,2018,Jun,Wed,0,25016,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.49,1.93,0,11.36,2018-06-06 04:00:00.0000000,2018-06-06 05:00:00.0000000,2018,Jun,Wed,0,25017,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
1.68,14.98,0.05,11.33,2018-06-06 04:30:00.0000000,2018-06-06 05:30:00.0000000,2018,Jun,Wed,0,25018,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.02,30.18,0.11,11.68,2018-06-06 05:00:00.0000000,2018-06-06 06:00:00.0000000,2018,Jun,Wed,0,25019,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.41,45.79,0.18,12.35,2018-06-06 05:30:00.0000000,2018-06-06 06:30:00.0000000,2018,Jun,Wed,0,25020,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
2.73,69.15,0.29,13,2018-06-06 06:00:00.0000000,2018-06-06 07:00:00.0000000,2018,Jun,Wed,0,25021,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.08,97.33,0.42,13.99,2018-06-06 06:30:00.0000000,2018-06-06 07:30:00.0000000,2018,Jun,Wed,0,25022,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.08,92.77,0.41,13.87,2018-06-06 07:00:00.0000000,2018-06-06 08:00:00.0000000,2018,Jun,Wed,0,25023,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
3,134.2,0.61,13.88,2018-06-06 07:30:00.0000000,2018-06-06 08:30:00.0000000,2018,Jun,Wed,0,25024,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
3.06,217.67,0.97,14.07,2018-06-06 08:00:00.0000000,2018-06-06 09:00:00.0000000,2018,Jun,Wed,0,25025,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
2.84,392.56,1.73,19.35,2018-06-06 08:30:00.0000000,2018-06-06 09:30:00.0000000,2018,Jun,Wed,0,25026,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
2.73,438.57,1.88,24.43,2018-06-06 09:00:00.0000000,2018-06-06 10:00:00.0000000,2018,Jun,Wed,0,25027,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
2.67,465.27,1.99,23.78,2018-06-06 09:30:00.0000000,2018-06-06 10:30:00.0000000,2018,Jun,Wed,0,25028,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
2.47,908.22,3.55,32.33,2018-06-06 10:00:00.0000000,2018-06-06 11:00:00.0000000,2018,Jun,Wed,0,25029,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
2.36,707.11,2.94,33.94,2018-06-06 10:30:00.0000000,2018-06-06 11:30:00.0000000,2018,Jun,Wed,0,25030,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
2.39,665.96,2.81,33.15,2018-06-06 11:00:00.0000000,2018-06-06 12:00:00.0000000,2018,Jun,Wed,0,25031,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
2.33,980.21,3.72,38.14,2018-06-06 11:30:00.0000000,2018-06-06 12:30:00.0000000,2018,Jun,Wed,0,25032,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
2.17,1094.41,3.78,39.59,2018-06-06 12:00:00.0000000,2018-06-06 13:00:00.0000000,2018,Jun,Wed,0,25033,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
2.03,1024,3.79,41.23,2018-06-06 12:30:00.0000000,2018-06-06 13:30:00.0000000,2018,Jun,Wed,0,25034,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
2.01,990.27,3.79,39.47,2018-06-06 13:00:00.0000000,2018-06-06 14:00:00.0000000,2018,Jun,Wed,0,25035,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
2.01,946.62,3.79,36.57,2018-06-06 13:30:00.0000000,2018-06-06 14:30:00.0000000,2018,Jun,Wed,0,25036,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
1.98,913.9,3.76,34.23,2018-06-06 14:00:00.0000000,2018-06-06 15:00:00.0000000,2018,Jun,Wed,0,25037,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
2.17,826.9,3.34,36.82,2018-06-06 14:30:00.0000000,2018-06-06 15:30:00.0000000,2018,Jun,Wed,0,25038,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
2.53,663.17,2.87,36.3,2018-06-06 15:00:00.0000000,2018-06-06 16:00:00.0000000,2018,Jun,Wed,0,25039,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
2.78,625.79,2.6,33.36,2018-06-06 15:30:00.0000000,2018-06-06 16:30:00.0000000,2018,Jun,Wed,0,25040,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
3.01,553.66,2.4,32.51,2018-06-06 16:00:00.0000000,2018-06-06 17:00:00.0000000,2018,Jun,Wed,0,25041,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
3.05,346.91,1.49,31.65,2018-06-06 16:30:00.0000000,2018-06-06 17:30:00.0000000,2018,Jun,Wed,0,25042,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
3.16,368.58,1.58,24.3,2018-06-06 17:00:00.0000000,2018-06-06 18:00:00.0000000,2018,Jun,Wed,0,25043,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
3.14,213.85,0.95,24.75,2018-06-06 17:30:00.0000000,2018-06-06 18:30:00.0000000,2018,Jun,Wed,0,25044,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
3.1,134.09,0.57,19.19,2018-06-06 18:00:00.0000000,2018-06-06 19:00:00.0000000,2018,Jun,Wed,0,25045,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
2.98,130.36,0.53,18.73,2018-06-06 18:30:00.0000000,2018-06-06 19:30:00.0000000,2018,Jun,Wed,0,25046,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
2.94,46.52,0.18,17.63,2018-06-06 19:00:00.0000000,2018-06-06 20:00:00.0000000,2018,Jun,Wed,0,25047,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
2.84,32.88,0.13,14.86,2018-06-06 19:30:00.0000000,2018-06-06 20:30:00.0000000,2018,Jun,Wed,0,25048,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
2.81,6.19,0.02,13.66,2018-06-06 20:00:00.0000000,2018-06-06 21:00:00.0000000,2018,Jun,Wed,0,25049,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
2.82,0,0,12.37,2018-06-06 20:30:00.0000000,2018-06-06 21:30:00.0000000,2018,Jun,Wed,0,25050,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
2.76,0,0,11.87,2018-06-06 21:00:00.0000000,2018-06-06 22:00:00.0000000,2018,Jun,Wed,0,25051,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.44,0,0,11.89,2018-06-06 21:30:00.0000000,2018-06-06 22:30:00.0000000,2018,Jun,Wed,0,25052,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.13,0,0,12.25,2018-06-06 22:00:00.0000000,2018-06-06 23:00:00.0000000,2018,Jun,Wed,0,25053,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
1.92,0,0,12.05,2018-06-06 22:30:00.0000000,2018-06-06 23:30:00.0000000,2018,Jun,Wed,0,25054,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
1.84,0,0,12.09,2018-06-06 23:00:00.0000000,2018-06-07 00:00:00.0000000,2018,Jun,Thu,0,25055,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
1.7,0,0,11.4,2018-06-06 23:30:00.0000000,2018-06-07 00:30:00.0000000,2018,Jun,Thu,0,25056,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
1.7,0,0,10.87,2018-06-07 00:00:00.0000000,2018-06-07 01:00:00.0000000,2018,Jun,Thu,0,25057,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.61,0,0,10.68,2018-06-07 00:30:00.0000000,2018-06-07 01:30:00.0000000,2018,Jun,Thu,0,25058,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.54,0,0,10.45,2018-06-07 01:00:00.0000000,2018-06-07 02:00:00.0000000,2018,Jun,Thu,0,25059,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.47,0,0,10.78,2018-06-07 01:30:00.0000000,2018-06-07 02:30:00.0000000,2018,Jun,Thu,0,25060,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.47,0,0,11.84,2018-06-07 02:00:00.0000000,2018-06-07 03:00:00.0000000,2018,Jun,Thu,0,25061,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.47,0,0,11.98,2018-06-07 02:30:00.0000000,2018-06-07 03:30:00.0000000,2018,Jun,Thu,0,25062,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.47,0,0,12.05,2018-06-07 03:00:00.0000000,2018-06-07 04:00:00.0000000,2018,Jun,Thu,0,25063,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.47,0,0,13.2,2018-06-07 03:30:00.0000000,2018-06-07 04:30:00.0000000,2018,Jun,Thu,0,25064,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.5,3.03,0,14.14,2018-06-07 04:00:00.0000000,2018-06-07 05:00:00.0000000,2018,Jun,Thu,0,25065,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
1.64,23.26,0.08,14.35,2018-06-07 04:30:00.0000000,2018-06-07 05:30:00.0000000,2018,Jun,Thu,0,25066,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.05,32.96,0.12,14.69,2018-06-07 05:00:00.0000000,2018-06-07 06:00:00.0000000,2018,Jun,Thu,0,25067,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.42,51.84,0.21,15.01,2018-06-07 05:30:00.0000000,2018-06-07 06:30:00.0000000,2018,Jun,Thu,0,25068,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
2.84,71.62,0.3,15.51,2018-06-07 06:00:00.0000000,2018-06-07 07:00:00.0000000,2018,Jun,Thu,0,25069,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
2.96,80.45,0.35,16.14,2018-06-07 06:30:00.0000000,2018-06-07 07:30:00.0000000,2018,Jun,Thu,0,25070,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
2.96,103.2,0.45,16.11,2018-06-07 07:00:00.0000000,2018-06-07 08:00:00.0000000,2018,Jun,Thu,0,25071,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
2.96,116.44,0.52,17.03,2018-06-07 07:30:00.0000000,2018-06-07 08:30:00.0000000,2018,Jun,Thu,0,25072,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
2.96,125.38,0.59,16.51,2018-06-07 08:00:00.0000000,2018-06-07 09:00:00.0000000,2018,Jun,Thu,0,25073,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
2.95,130.57,0.58,16.91,2018-06-07 08:30:00.0000000,2018-06-07 09:30:00.0000000,2018,Jun,Thu,0,25074,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
2.95,113.01,0.5,17.07,2018-06-07 09:00:00.0000000,2018-06-07 10:00:00.0000000,2018,Jun,Thu,0,25075,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
2.87,140.16,0.62,17.16,2018-06-07 09:30:00.0000000,2018-06-07 10:30:00.0000000,2018,Jun,Thu,0,25076,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
2.82,139.65,0.63,17.84,2018-06-07 10:00:00.0000000,2018-06-07 11:00:00.0000000,2018,Jun,Thu,0,25077,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
2.87,234.56,1.08,18.83,2018-06-07 10:30:00.0000000,2018-06-07 11:30:00.0000000,2018,Jun,Thu,0,25078,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
2.72,335.75,1.54,23.17,2018-06-07 11:00:00.0000000,2018-06-07 12:00:00.0000000,2018,Jun,Thu,0,25079,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
2.84,171.33,0.79,20.03,2018-06-07 11:30:00.0000000,2018-06-07 12:30:00.0000000,2018,Jun,Thu,0,25080,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
2.81,210.39,0.99,17.99,2018-06-07 12:00:00.0000000,2018-06-07 13:00:00.0000000,2018,Jun,Thu,0,25081,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
2.81,167.26,0.75,17.65,2018-06-07 12:30:00.0000000,2018-06-07 13:30:00.0000000,2018,Jun,Thu,0,25082,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
2.76,207.67,0.94,18.23,2018-06-07 13:00:00.0000000,2018-06-07 14:00:00.0000000,2018,Jun,Thu,0,25083,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
2.63,223.8,1,19.85,2018-06-07 13:30:00.0000000,2018-06-07 14:30:00.0000000,2018,Jun,Thu,0,25084,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
2.58,265.56,1.17,21.02,2018-06-07 14:00:00.0000000,2018-06-07 15:00:00.0000000,2018,Jun,Thu,0,25085,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
2.64,188.52,0.84,19.76,2018-06-07 14:30:00.0000000,2018-06-07 15:30:00.0000000,2018,Jun,Thu,0,25086,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
2.91,255.36,1.14,20.11,2018-06-07 15:00:00.0000000,2018-06-07 16:00:00.0000000,2018,Jun,Thu,0,25087,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
3.23,181.87,0.82,19.18,2018-06-07 15:30:00.0000000,2018-06-07 16:30:00.0000000,2018,Jun,Thu,0,25088,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
3.57,163.96,0.72,18.35,2018-06-07 16:00:00.0000000,2018-06-07 17:00:00.0000000,2018,Jun,Thu,0,25089,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
3.49,145.63,0.62,18.24,2018-06-07 16:30:00.0000000,2018-06-07 17:30:00.0000000,2018,Jun,Thu,0,25090,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
3.54,88.46,0.38,16.85,2018-06-07 17:00:00.0000000,2018-06-07 18:00:00.0000000,2018,Jun,Thu,0,25091,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
3.43,67.37,0.28,16.34,2018-06-07 17:30:00.0000000,2018-06-07 18:30:00.0000000,2018,Jun,Thu,0,25092,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
3.29,45.85,0.19,15.68,2018-06-07 18:00:00.0000000,2018-06-07 19:00:00.0000000,2018,Jun,Thu,0,25093,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
3.14,33.2,0.13,15.16,2018-06-07 18:30:00.0000000,2018-06-07 19:30:00.0000000,2018,Jun,Thu,0,25094,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
3.05,16.36,0.06,14.48,2018-06-07 19:00:00.0000000,2018-06-07 20:00:00.0000000,2018,Jun,Thu,0,25095,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
2.98,10.44,0.03,13.85,2018-06-07 19:30:00.0000000,2018-06-07 20:30:00.0000000,2018,Jun,Thu,0,25096,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
2.92,1.98,0,13.34,2018-06-07 20:00:00.0000000,2018-06-07 21:00:00.0000000,2018,Jun,Thu,0,25097,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
2.84,0,0,13.1,2018-06-07 20:30:00.0000000,2018-06-07 21:30:00.0000000,2018,Jun,Thu,0,25098,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
2.7,0,0,12.94,2018-06-07 21:00:00.0000000,2018-06-07 22:00:00.0000000,2018,Jun,Thu,0,25099,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.4,0,0,13,2018-06-07 21:30:00.0000000,2018-06-07 22:30:00.0000000,2018,Jun,Thu,0,25100,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.08,0,0,12.95,2018-06-07 22:00:00.0000000,2018-06-07 23:00:00.0000000,2018,Jun,Thu,0,25101,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
1.85,0,0,12.78,2018-06-07 22:30:00.0000000,2018-06-07 23:30:00.0000000,2018,Jun,Thu,0,25102,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
1.75,0,0,12.95,2018-06-07 23:00:00.0000000,2018-06-08 00:00:00.0000000,2018,Jun,Fri,0,25103,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
1.69,0,0,13.04,2018-06-07 23:30:00.0000000,2018-06-08 00:30:00.0000000,2018,Jun,Fri,0,25104,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
1.74,0,0,12.71,2018-06-08 00:00:00.0000000,2018-06-08 01:00:00.0000000,2018,Jun,Fri,0,25105,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.67,0,0,12.96,2018-06-08 00:30:00.0000000,2018-06-08 01:30:00.0000000,2018,Jun,Fri,0,25106,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.61,0,0,13.18,2018-06-08 01:00:00.0000000,2018-06-08 02:00:00.0000000,2018,Jun,Fri,0,25107,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.61,0,0,12.91,2018-06-08 01:30:00.0000000,2018-06-08 02:30:00.0000000,2018,Jun,Fri,0,25108,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.48,0,0,13.09,2018-06-08 02:00:00.0000000,2018-06-08 03:00:00.0000000,2018,Jun,Fri,0,25109,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.48,0,0,13.12,2018-06-08 02:30:00.0000000,2018-06-08 03:30:00.0000000,2018,Jun,Fri,0,25110,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.48,0,0,13.4,2018-06-08 03:00:00.0000000,2018-06-08 04:00:00.0000000,2018,Jun,Fri,0,25111,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.48,0,0,13.69,2018-06-08 03:30:00.0000000,2018-06-08 04:30:00.0000000,2018,Jun,Fri,0,25112,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.48,0.52,0,13.66,2018-06-08 04:00:00.0000000,2018-06-08 05:00:00.0000000,2018,Jun,Fri,0,25113,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
1.64,7.01,0.02,13.53,2018-06-08 04:30:00.0000000,2018-06-08 05:30:00.0000000,2018,Jun,Fri,0,25114,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.02,15.65,0.05,14,2018-06-08 05:00:00.0000000,2018-06-08 06:00:00.0000000,2018,Jun,Fri,0,25115,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.34,40.49,0.16,14.57,2018-06-08 05:30:00.0000000,2018-06-08 06:30:00.0000000,2018,Jun,Fri,0,25116,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
2.8,64.27,0.27,15.38,2018-06-08 06:00:00.0000000,2018-06-08 07:00:00.0000000,2018,Jun,Fri,0,25117,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.01,94.87,0.41,16.23,2018-06-08 06:30:00.0000000,2018-06-08 07:30:00.0000000,2018,Jun,Fri,0,25118,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.01,186.8,0.81,17.47,2018-06-08 07:00:00.0000000,2018-06-08 08:00:00.0000000,2018,Jun,Fri,0,25119,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
